country,country_short,party_short,wave,party_name_english,party_name_original,family,family_label,poppa_id,partyfacts_id,n_experts,mean_n_experts,manichean,indivisible,generalwill,peoplecentrism,antielitism,peopleimm,peoplewealthy,elitepol,elitemedia,eliteecon,elitecult,lrecon,salienceecon,immigration,nativism,lifestyle,laworder,saliencecult,lroverall,eu,climatepolicy,climatescience,complex,emotional,intradem,personalised,populism_mean,populism_cfa,populism_cfa_rescaled
Croatia,HRV,HSLS,Wave 2 - 2023,Croation Social Liberal Party,Hrvatska socijalno-liberalna stranka,3,Liberal,502,8842,8,6.68,2.4285714285714284,2.2857142857142856,2.142857142857143,2.2857142857142856,0.7142857142857143,6.666666666666667,8.285714285714286,7.571428571428571,5.4,5.666666666666667,7.142857142857143,6.428571428571429,7.285714285714286,6,3.142857142857143,6.857142857142857,3.2857142857142856,5.285714285714286,4.714285714285714,9.285714285714286,4.333333333333333,7.6,NA,NA,NA,NA,1.9714285714285713,-2.4342898558539616,1.5493204820123467
Croatia,HRV,SDP,Wave 1 - 2018,Social Democratic Party of Croatia,Socijaldemokratska partija Hrvatske,5,Social Democratic,503,1475,8,7.9375,3.75,3.625,3.75,3.125,1.75,NA,NA,NA,NA,NA,NA,3.75,NA,6.625,2.625,7.125,2.25,NA,3.5,8.375,NA,NA,6.5,4.285714,5.25,5,3.2,-1.289129103473146,3.158024825034151
Croatia,HRV,SDP,Wave 2 - 2023,Social Democratic Party of Croatia,Socijaldemokratska partija Hrvatske,5,Social Democratic,503,1475,8,7.64,3.625,3.125,3.125,3.375,1.625,7.285714285714286,5.625,7.5,5.4,6.857142857142857,7,4.125,6.75,6.5,2.5,7.875,3.125,6.625,3.625,9,5,8,NA,NA,NA,NA,2.975,-1.4758336508584862,2.8957451270823324
Croatia,HRV,HNS-LD,Wave 1 - 2018,Croation People's Party - Liberal Democrats,Hrvatska narodna stranka – Liberalni demokrati,3,Liberal,504,799,8,7.875,3.375,2.5,3.125,2.625,1.625,NA,NA,NA,NA,NA,NA,5.625,NA,5.571429,2.375,6.625,2.375,NA,4.5,8.625,NA,NA,7.25,2.5714285,4.125,5.375,2.65,-1.7867257294013155,2.4590086811963414
Croatia,HRV,HNS-LD,Wave 2 - 2023,Croation People's Party - Liberal Democrats,Hrvatska narodna stranka – Liberalni demokrati,3,Liberal,504,799,8,6.56,2.2857142857142856,2.142857142857143,1.8571428571428572,2.5714285714285716,0.5714285714285714,7.2,9.142857142857142,7.714285714285714,5.2,5.5,6.666666666666667,6.428571428571429,7.714285714285714,6.857142857142857,2.4285714285714284,8.142857142857142,2.7142857142857144,5.714285714285714,4.285714285714286,9.571428571428571,5.2,7.8,NA,NA,NA,NA,1.8857142857142857,-2.4821131881977916,1.4821389948024966
Croatia,HRV,HSU,Wave 1 - 2018,Croatian Party of Pensioners,Hrvatska stranka umirovljenika,9,No family,505,NA,8,6.375,2.7142856,2.7142856,3.142857,3.6666667,2.857143,NA,NA,NA,NA,NA,NA,3,NA,NA,3,5,3.8,NA,4.125,7.1666665,NA,NA,5.142857,3.5714285,3.2,4.714286,3.01904758,-1.6958442568591734,2.5866775864350204
Croatia,HRV,HSS,Wave 1 - 2018,Croation Peasant Party,Hrvatska seljačka stranka,11,Agrarian,506,72,8,7.75,3,3.75,4,2.875,2.375,NA,NA,NA,NA,NA,NA,4.5,NA,4.1666665,5.25,3.375,5.125,NA,5.625,6.875,NA,NA,4.875,4,3,5.375,3.2,-1.4984189396606067,2.8640176581581356
Croatia,HRV,HSS,Wave 2 - 2023,Croation Peasant Party,Hrvatska seljačka stranka,11,Agrarian,506,72,8,6.36,4.428571428571429,3.857142857142857,3.5714285714285716,4.857142857142857,4.285714285714286,4.6,5.333333333333333,7.857142857142857,5.8,6,6.666666666666667,3.857142857142857,5.714285714285714,5,4.571428571428571,4.714285714285714,4.666666666666667,5.333333333333333,4.571428571428571,8.5,4.666666666666667,5.8,NA,NA,NA,NA,4.2,-0.7894148779271241,3.8600157404880306
Croatia,HRV,P,Wave 1 - 2018,Intelligently,Pametno,3,Liberal,507,NA,8,7.375,5.375,1.875,3.142857,4,3.625,NA,NA,NA,NA,NA,NA,5.75,NA,7,0.8333333,8.125,1.125,NA,3.75,8.714286,NA,NA,7.25,2,5.1666665,6.125,3.6035714,-0.9864506254012219,3.5832229303667127
Croatia,HRV,ŽZ,Wave 1 - 2018,Human Shield,Živi zid,9,No family,508,NA,8,7.3125,9.375,7.285714,8,9.285714,9.142858,NA,NA,NA,NA,NA,NA,1.5,NA,5,3.2857144,5.714286,3.1666667,NA,3,1.5,NA,NA,1.5,9.166667,3.25,8,8.6178572,3.218437081288276,9.490184989280277
Croatia,HRV,BM 365,Wave 1 - 2018,Milan Bandic 365 -- The Party of Labour and Solidarity,M 365 - Stranka rada i solidarnosti,5,Social Democratic,509,NA,8,7.375,4.625,6.25,6.875,5,4.5,NA,NA,NA,NA,NA,NA,3.75,NA,5.6,4.714286,3.625,5.428571,NA,5,6.5,NA,NA,2.375,7,1.8333334,9.5,5.45,0.53834306416642,5.725229828105727
Croatia,HRV,IDS,Wave 1 - 2018,Istrian Democratic Assembly,Istarski demokratski sabor,8,Regionalist,510,513,8,7.4375,2.4285715,2.142857,2.2857144,2,1.25,NA,NA,NA,NA,NA,NA,5.25,NA,7,1,7.714286,1.5,NA,3,9.285714,NA,NA,6,2.857143,4,5.571429,2.02142858,-2.50467377412812,1.4504462280954806
Croatia,HRV,IDS,Wave 2 - 2023,Istrian Democratic Assembly,Istarski demokratski sabor,8,Regionalist,510,513,8,7.24,2,2,1.7142857142857142,2,0.875,7.285714285714286,9.125,7,5.2,5.666666666666667,6.857142857142857,6.25,6.375,6.75,1.75,8.875,2.125,5.5,3,9.75,5.8,7.4,NA,NA,NA,NA,1.7178571428571427,-2.7998529770970597,1.0357829899443207
Croatia,HRV,MOST,Wave 1 - 2018,The Bridge,Most,2,Conservatives,511,4865,8,7.875,7.625,7.5,7.5,8.125,7.625,NA,NA,NA,NA,NA,NA,4.75,NA,4,6.25,2.75,5.625,NA,6.625,5.625,NA,NA,2.625,7.571429,3.625,7.25,7.675,2.335914105099129,8.250430184847467
Croatia,HRV,MOST,Wave 2 - 2023,The Bridge,Most,2,Conservatives,511,4865,8,7.64,7.875,7.375,7.5,8.625,8.875,3.142857142857143,5.125,8,8.666666666666666,7.857142857142857,7.5,6.25,5,1.75,8.5,1.375,7.25,6.625,8.5,3.5,3.857142857142857,4.166666666666667,NA,NA,NA,NA,8.05,2.4770395121596502,8.448681002278104
Croatia,HRV,HDSSB,Wave 1 - 2018,Croatian Democratic Alliance of Slavonia and Baranja,Hrvatski demokratski savez Slavonije i Baranje,8,Regionalist,512,2347,8,7.375,3.75,4.25,5.714286,3,3.125,NA,NA,NA,NA,NA,NA,6.6,NA,2.7142856,8.875,2,8.125,NA,8.375,5.571429,NA,NA,4.1666665,5.714286,1.625,8.375,3.9678572,-0.6885341325229426,4.001731471595288
Croatia,HRV,HDSSB,Wave 2 - 2023,Croatian Democratic Alliance of Slavonia and Baranja,Hrvatski demokratski savez Slavonije i Baranje,8,Regionalist,512,2347,8,5,4.5,5,6,6.6,7,5,7,7,7.5,7,7,4.8,4.6,2.4,7.6,2,7.2,5.6,8.666666666666666,3.8333333333333335,3.8,4,NA,NA,NA,NA,5.82,0.5004082237369429,5.671939543380317
Croatia,HRV,NHR,Wave 1 - 2018,Bruna Esih - Zlatko Hasanbegović: Independent for Croatia,Bruna Esih - Zlatko Hasanbegović: Neovisni za Hrvatsku,1,Radical Right,513,NA,8,7.375,6.625,5.75,7.375,5.625,5.625,NA,NA,NA,NA,NA,NA,7,NA,2,9.625,1.75,8.125,NA,9.571428,3.4285715,NA,NA,3.2857144,7.571429,1.4,9.625,6.2,1.3353038764459682,6.844788210862761
Croatia,HRV,SDSS,Wave 1 - 2018,Independent Democratic Serb Party,Самостална демократска српска странка / Samostalna demokratska srpska stranka,3,Liberal,514,2348,8,7.125,3.2857144,2.4285715,2,2.142857,1.2857143,NA,NA,NA,NA,NA,NA,4.625,NA,6.375,1.1428572,8,0.875,NA,2.625,9.428572,NA,NA,7.6666665,2,5.4,5.857143,2.22857144,-2.336506010884833,1.6866857346654498
Croatia,HRV,SDSS,Wave 2 - 2023,Independent Democratic Serb Party,Самостална демократска српска странка / Samostalna demokratska srpska stranka,3,Liberal,514,2348,8,6.92,2.75,1.875,2.25,3,1.125,6.714285714285714,5.5,6.857142857142857,5.6,6,7.166666666666667,3.2857142857142856,3.857142857142857,5.833333333333333,3.4285714285714284,6.875,3,6.25,3,9,5.8,6.4,NA,NA,NA,NA,2.2,-2.1347947625067225,1.9700466170809414
Croatia,HRV,DP,Wave 2 - 2023,Homeland Movement,Domovinski pokret,1,Radical Right,515,8981,8,7.6,8.375,7.75,7.875,8.375,8.5,2.2857142857142856,6.625,8.625,7.142857142857143,8.166666666666666,7.333333333333333,7.125,4.857142857142857,1,9.125,1,8.25,6.375,9.25,2.5,2.2857142857142856,2.5,NA,NA,NA,NA,8.175,2.6948161999455773,8.754610368720119
Croatia,HRV,M!,Wave 2 - 2023,We can! - Political Platform,Možemo! – politička platforma,7,Green,516,8980,8,7.76,4.625,2.375,2.625,4.125,4.375,7.714285714285714,4.5,7.5,5.166666666666667,6.857142857142857,7.166666666666667,2.5,6.125,8.875,0.5,9.625,1,7.375,2,8.5,9.25,9.375,NA,NA,NA,NA,3.625,-1.3486685177838358,3.074384764733927
Croatia,HRV,Centar,Wave 2 - 2023,Centre,Centar,3,Liberal,517,78,8,7.64,4.375,2.125,1.125,1.5,2.125,6.857142857142857,7.5,7.375,5.166666666666667,6.333333333333333,7.428571428571429,6.375,8,7,2.125,8.75,2,4.25,4.625,9.25,5.833333333333333,8.428571428571429,NA,NA,NA,NA,2.25,-2.619061039545756,1.2897567438626631
Croatia,HRV,HS,Wave 2 - 2023,Croatian Sovereignists,Hrvatski suverenisti,2,Conservatives,518,9086,8,7.28,8.25,7.875,8.5,8.125,8.25,2.2857142857142856,6.875,7.75,7.428571428571429,8.2,7,5.285714285714286,4.857142857142857,0.875,9.625,0.625,9.25,6.625,9.875,1.625,2.2,2.3333333333333335,NA,NA,NA,NA,8.2,2.826408317579219,8.939468966698229
Croatia,HRV,Fokus,Wave 2 - 2023,Focus,Fokus,3,Liberal,519,NA,8,6.56,3.4285714285714284,1.5714285714285714,1,1.5714285714285714,2.5714285714285716,5.8,7.571428571428571,7.571428571428571,5.4,5.833333333333333,7.166666666666667,6.571428571428571,8,7.428571428571429,2.4285714285714284,8,2.7142857142857144,3.2857142857142856,5.142857142857143,8.857142857142858,4.666666666666667,6.4,NA,NA,NA,NA,2.0285714285714285,-2.9261188476367335,0.8584066225737994
Cyprus,CYP,DISY,Wave 1 - 2018,Democratic Rally,Δημοκρατικός Συναγερμός,2,Conservatives,601,563,4,3.9375,4.5,6.25,6.75,4.75,3.25,NA,NA,NA,NA,NA,NA,8,NA,5.25,6.25,4.25,4,NA,7.25,9.5,NA,NA,7.25,NA,6,6.5,5.1,0.45639198165752487,5.61010619845521
Cyprus,CYP,DISY,Wave 2 - 2023,Democratic Rally,Δημοκρατικός Συναγερμός,2,Conservatives,601,563,7,5.88,3.1666666666666665,3.3333333333333335,3.8333333333333335,2.2,1,3.6666666666666665,8.666666666666666,6.333333333333333,5.5,5,5.833333333333333,8.166666666666666,8.166666666666666,4,6.5,5.166666666666667,6,5.833333333333333,7.5,9.166666666666666,4.6,5.2,NA,NA,NA,NA,2.7066666666666666,-1.6557847594966006,2.642952556785219
Cyprus,CYP,AKEL,Wave 1 - 2018,Progressive Party of Working People,"Ανορθωτικό Κόμμα Εργαζόμενου Λαού, Anorthotikó Kómma Ergazómenou Laoú",6,Radical Left,602,1076,4,3.9375,6,5.75,5.75,6.5,8.25,NA,NA,NA,NA,NA,NA,1.75,NA,7,3,6.25,3.5,NA,2,4,NA,NA,5.75,NA,3.75,4,6.45,0.7192498274242151,5.979364887423629
Cyprus,CYP,AKEL,Wave 2 - 2023,Progressive Party of Working People,"Ανορθωτικό Κόμμα Εργαζόμενου Λαού, Anorthotikó Kómma Ergazómenou Laoú",6,Radical Left,602,1076,7,6.56,5.333333333333333,5.857142857142857,6.285714285714286,7.285714285714286,6.571428571428571,8.142857142857142,2.5714285714285716,6.285714285714286,6,7.428571428571429,5,2.142857142857143,8.428571428571429,7.142857142857143,3,7,4.166666666666667,6,2.2857142857142856,4.857142857142857,5,7.5,NA,NA,NA,NA,6.266666666666667,1.0732237513242684,6.476622051983808
Cyprus,CYP,DIKO,Wave 1 - 2018,Democratic Party,"Δημοκρατικό Κόμμα, Dimokratikó Kómma",2,Conservatives,603,635,4,3.9375,7,7.5,7.75,6.5,5.75,NA,NA,NA,NA,NA,NA,6,NA,3.75,7.5,3.5,5.75,NA,7,7.5,NA,NA,4.75,NA,4,7.5,6.9,1.878243490811672,7.607501492655567
Cyprus,CYP,DIKO,Wave 2 - 2023,Democratic Party,"Δημοκρατικό Κόμμα, Dimokratikó Kómma",2,Conservatives,603,635,7,6.52,4.5,4.857142857142857,5.428571428571429,4.285714285714286,1.8571428571428572,3.6666666666666665,6.857142857142857,5.571428571428571,5,6.428571428571429,6,6.857142857142857,7.428571428571429,4,6.428571428571429,4.714285714285714,5.714285714285714,5.666666666666667,7.428571428571429,8.571428571428571,4,NA,NA,NA,NA,NA,4.185714285714286,-0.11905333473394869,4.8017294026857735
Cyprus,CYP,EDEK,Wave 1 - 2018,Movement for Social Democracy,"Κίνημα Σοσιαλδημοκρατών, Kinima Sosialdimokraton",5,Social Democratic,604,1028,4,3.9375,6.75,7.25,6.75,6.75,7,NA,NA,NA,NA,NA,NA,3.5,NA,4.5,5.75,4.75,4.5,NA,4,7.25,NA,NA,4.5,NA,4,7,6.9,1.4585027825145755,7.017856153364336
Cyprus,CYP,EDEK,Wave 2 - 2023,Movement for Social Democracy,"Κίνημα Σοσιαλδημοκρατών, Kinima Sosialdimokraton",5,Social Democratic,604,1028,7,6.12,5.833333333333333,5.666666666666667,6.5,6,5.5,4.833333333333333,5,6.166666666666667,5.333333333333333,6.666666666666667,6.166666666666667,3.857142857142857,7.714285714285714,5.142857142857143,5.714285714285714,5.714285714285714,4.833333333333333,6.428571428571429,4.142857142857143,7.714285714285714,5,NA,NA,NA,NA,NA,5.9,0.9414789118415525,6.291548912683557
Cyprus,CYP,SYPOL,Wave 1 - 2018,Citizen's Alliance,Συμμαχία Πολιτών,5,Social Democratic,605,NA,4,3.6875,7,7.75,7.75,8.5,8.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5,4.5,NA,5.25,7,NA,NA,NA,NA,4,9,7.95,2.323631293738325,8.233175478956122
Cyprus,CYP,KA,Wave 1 - 2018,Solidarity Movement,Κίνημα Αλληλεγγύη,1,Radical Right,606,NA,4,3.3125,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.25,5.75,NA,7.25,7.75,NA,NA,NA,NA,3.25,9.5,NA,NA,NA
Cyprus,CYP,KOSP,Wave 1 - 2018,Movement of Ecologists - Citizens' Cooperation,Κίνημα Οικολόγων – Συνεργασία Πολιτών,7,Green,607,858,4,3.875,5.5,5.75,6,6.5,7.5,NA,NA,NA,NA,NA,NA,3.75,NA,4.75,5,5.25,2.75,NA,4.25,7.75,NA,NA,NA,NA,6.25,5.5,6.25,0.7219198802919335,5.98311573693141
Cyprus,CYP,KOSP,Wave 2 - 2023,Movement of Ecologists - Citizens' Cooperation,Κίνημα Οικολόγων – Συνεργασία Πολιτών,7,Green,607,858,7,6.48,5,4.5,4.428571428571429,5.428571428571429,4.5,6.571428571428571,5.166666666666667,6.833333333333333,5.714285714285714,6.571428571428571,4.833333333333333,3.857142857142857,6,6.857142857142857,3.5714285714285716,7.428571428571429,4,7.428571428571429,3.7142857142857144,7.571428571428571,8.8,9.166666666666666,NA,NA,NA,NA,4.771428571428571,-0.1587326068128333,4.745988567009615
Cyprus,CYP,ELAM,Wave 1 - 2018,National Popular Front,"Εθνικό Λαϊκό Μέτωπο, Ethniko Laiko Metopo",1,Radical Right,608,1013,4,3.4375,NA,9.5,9.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,NA,0.5,9.75,NA,10,3.25,NA,NA,NA,NA,NA,7,NA,NA,NA
Cyprus,CYP,ELAM,Wave 2 - 2023,National Popular Front,"Εθνικό Λαϊκό Μέτωπο, Ethniko Laiko Metopo",1,Radical Right,608,1013,7,6.44,8.166666666666666,7.833333333333333,8.166666666666666,7.166666666666667,8.142857142857142,0,4.666666666666667,7.571428571428571,6.285714285714286,6.571428571428571,6.666666666666667,5.428571428571429,4.714285714285714,0,10,0.5714285714285714,8.285714285714286,7.285714285714286,9.714285714285714,2.2857142857142856,2.5,2.25,NA,NA,NA,NA,7.895238095238095,2.4022024509976747,8.343551041213717
Cyprus,CYP,DiPa,Wave 2 - 2023,Democratic Alignment,"Δημοκρατική Παράταξη, Dimokratiki Parataxi",3,Liberal,609,9074,7,5,3.2,3.8,4.2,3.6,2.8,3.8,6,4.6,3.8,4.6,5.8,6,6.833333333333333,5.2,5.666666666666667,6,5.6,6.8,6.333333333333333,9,5.25,NA,NA,NA,NA,NA,3.52,-1.1795851452625472,3.3119105052400224
Czech Republic,CZE,ČSSD,Wave 1 - 2018,Czech Social Democrat Party,Česká strana sociálně demokratická,5,Social Democratic,701,177,11,10.9375,3.5454545,3.7272727,4.090909,4.2727275,3.7272727,NA,NA,NA,NA,NA,NA,2.909091,NA,3.3636363,4.4545455,5.6363635,4.909091,NA,3.090909,7.181818,NA,NA,6.5,4.5454545,8.181818,3,3.87272728,-0.9807686353404524,3.591204903263324
Czech Republic,CZE,ČSSD,Wave 2 - 2023,Czech Social Democrat Party,Česká strana sociálně demokratická,5,Social Democratic,701,177,11,10.8,3.3636363636363638,4.363636363636363,4.1,3.909090909090909,3.6363636363636362,5,4.090909090909091,5.6,5.9,6.4,6,2.5454545454545454,7.909090909090909,4.181818181818182,4.545454545454546,5,4.2727272727272725,4.454545454545454,3,5.7272727272727275,3.8181818181818183,4.7,NA,NA,NA,NA,3.8745454545454545,-1.1080162955126645,3.4124493328049263
Czech Republic,CZE,ANO,Wave 1 - 2018,YES 2011,ANO 2011,9,No family,702,2141,11,10.5625,7.090909,6.909091,7,5.3636365,8,NA,NA,NA,NA,NA,NA,6.2,NA,2.6363637,4.6,6.181818,5.9,NA,5.125,6.2727275,NA,NA,2.1,8.818182,2.2727273,9.909091,6.8727273,1.1479347413903565,6.581574910297282
Czech Republic,CZE,ANO,Wave 2 - 2023,YES 2011,ANO 2011,9,No family,702,2141,11,10.8,7.454545454545454,6.909090909090909,7.7,6.454545454545454,7.818181818181818,3.090909090909091,4.909090909090909,5.3,6.9,5.6,5.636363636363637,3.3636363636363638,7.090909090909091,2.4545454545454546,6.545454545454546,4.7272727272727275,5.454545454545454,5.363636363636363,4,4.2727272727272725,2.5454545454545454,3.2,NA,NA,NA,NA,7.2672727272727276,1.8281578504387308,7.537141949662615
Czech Republic,CZE,KSČM,Wave 1 - 2018,Communist Party of Bohemia and Moravia,Komunistická strana Čech a Moravy,6,Radical Left,703,1728,11,10.9375,6.090909,5,6.818182,5.4545455,7,NA,NA,NA,NA,NA,NA,1.1818181,NA,2.4545455,6.090909,3.1818182,8,NA,0.8181818,2.5454545,NA,NA,4.8,5.7272725,5.909091,4.3636365,6.0727273,0.8494242448492119,6.162231921791122
Czech Republic,CZE,KSČM,Wave 2 - 2023,Communist Party of Bohemia and Moravia,Komunistická strana Čech a Moravy,6,Radical Left,703,1728,11,10.52,4.8,5.2727272727272725,5.7,6,7.181818181818182,2.8,1.7272727272727273,5.4,6,6,5.818181818181818,1.1818181818181819,7.7272727272727275,1.8,7.454545454545454,3.272727272727273,7.909090909090909,6.090909090909091,1.1818181818181819,2.1818181818181817,1.6,1.5555555555555556,NA,NA,NA,NA,5.790909090909091,0.28825617026152633,5.373911577352537
Czech Republic,CZE,TOP09,Wave 1 - 2018,TOP 09,TOP 09,2,Conservatives,704,223,11,10.9375,3.4545455,3.1818182,2.7272727,2.2727273,1.2727273,NA,NA,NA,NA,NA,NA,8,NA,5.4545455,2,6,2.5454545,NA,8.181818,9.181818,NA,NA,7.8,3.8181818,6.4545455,6.090909,2.5818182,-1.9716628670802803,2.1992118134189194
Czech Republic,CZE,TOP09,Wave 2 - 2023,TOP 09,TOP 09,2,Conservatives,704,223,11,10.72,4.909090909090909,2.909090909090909,2.3,1.6363636363636365,0.9090909090909091,7.090909090909091,7.5,6.5,5.9,5.9,5.636363636363637,8.454545454545455,7.909090909090909,6.545454545454546,3,6.636363636363637,2.272727272727273,5,8.454545454545455,9,6.8,7.1,NA,NA,NA,NA,2.5327272727272727,-1.932628118262353,2.2540472326573204
Czech Republic,CZE,KDU-ČSL,Wave 1 - 2018,Christian and Democratic Union - Czechoslovak People,Křest'anská a democratická unie - Československá strana lidová,4,Christian Democratic,705,676,11,10.9375,3.6363637,3.2727273,2.909091,2.8181818,1.6363636,NA,NA,NA,NA,NA,NA,5.4545455,NA,4.6363635,3.6363637,2.090909,4,NA,6,8.454545,NA,NA,7.3,3.4545455,7,4.3636365,2.85454548,-1.7134116209509924,2.56199922154066
Czech Republic,CZE,KDU-ČSL,Wave 2 - 2023,Christian and Democratic Union - Czechoslovak People,Křest'anská a democratická unie - Československá strana lidová,4,Christian Democratic,705,676,11,10.64,3.909090909090909,3.090909090909091,2.3,2.1818181818181817,1.8181818181818181,5.7272727272727275,5.4,6.7,5.6,5.222222222222222,5.363636363636363,5.909090909090909,5.363636363636363,5.363636363636363,5.1,1.7272727272727273,5.545454545454546,6.909090909090909,6.090909090909091,7.2727272727272725,6,5.7,NA,NA,NA,NA,2.66,-2.0676611445415776,2.0643548987425024
Czech Republic,CZE,SPD,Wave 1 - 2018,Freedom and Direct Democracy - Tomio Okamura,Svoboda a přímá demokracie - Tomio Okamura,1,Radical Right,706,6125,11,10.3125,8.545455,8.2,7.909091,9,9.636364,NA,NA,NA,NA,NA,NA,4.5,NA,0,9.363636,1.75,9.545455,NA,9.571428,0,NA,NA,0.6,9.909091,1.3636364,10,8.658182,2.8905947417520603,9.029637075511962
Czech Republic,CZE,SPD,Wave 2 - 2023,Freedom and Direct Democracy - Tomio Okamura,Svoboda a přímá demokracie - Tomio Okamura,1,Radical Right,706,6125,11,10.6,7.6,7.7272727272727275,9.1,9.454545454545455,9.818181818181818,1.6363636363636365,2.6363636363636362,4.6,6.2,5.6,5.181818181818182,4.2,5.3,0.18181818181818182,9.818181818181818,1.5,9.090909090909092,8.272727272727273,7.2,0.5454545454545454,0.8181818181818182,0.9,NA,NA,NA,NA,8.74,3.1823547518220683,9.4394970836758
Czech Republic,CZE,STAN,Wave 1 - 2018,Mayors and Independents,Starostové a nezávislí,9,No family,707,1707,11,10.625,3.5454545,2.909091,2.4545455,2,1.6363636,NA,NA,NA,NA,NA,NA,6.4545455,NA,5.181818,2.2727273,6.3333335,3.090909,NA,6.181818,8.636364,NA,NA,7.1,3.4545455,7.7777777,4.4545455,2.5090909200000002,-2.1565389079997908,1.939500773436481
Czech Republic,CZE,STAN,Wave 2 - 2023,Mayors and Independents,Starostové a nezávislí,9,No family,707,1707,11,10.4,4.090909090909091,3.5454545454545454,2.111111111111111,2.5,1.6363636363636365,6,6,6.6,5.6,5.6,5.636363636363637,6.636363636363637,6.181818181818182,5.636363636363637,4,5.6,4.3,4.2,6.181818181818182,8,6.9,6.6,NA,NA,NA,NA,2.776767676767677,-1.966915478546043,2.2058808723586028
